sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCA_060056645.1_ASM6005664v1_genomic.fna	chromosome			CM189234.1 Klebsiella pneumoniae isolate C2155 chromosome, complete sequence, whole genome shotgun sequence	5489365	0.5742604108125439	3053227b27df549e34b9dad964d4fe9a	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	52027	53578						
GCA_060056645.1_ASM6005664v1_genomic.fna	chromosome			CM189234.1 Klebsiella pneumoniae isolate C2155 chromosome, complete sequence, whole genome shotgun sequence	5489365	0.5742604108125439	3053227b27df549e34b9dad964d4fe9a	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	54457	56821						
GCA_060056645.1_ASM6005664v1_genomic.fna	chromosome			CM189234.1 Klebsiella pneumoniae isolate C2155 chromosome, complete sequence, whole genome shotgun sequence	5489365	0.5742604108125439	3053227b27df549e34b9dad964d4fe9a	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	156470	158021						
GCA_060056645.1_ASM6005664v1_genomic.fna	chromosome			CM189234.1 Klebsiella pneumoniae isolate C2155 chromosome, complete sequence, whole genome shotgun sequence	5489365	0.5742604108125439	3053227b27df549e34b9dad964d4fe9a	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	158985	161352						
GCA_060056645.1_ASM6005664v1_genomic.fna	chromosome			CM189234.1 Klebsiella pneumoniae isolate C2155 chromosome, complete sequence, whole genome shotgun sequence	5489365	0.5742604108125439	3053227b27df549e34b9dad964d4fe9a	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	248342	249891						
GCA_060056645.1_ASM6005664v1_genomic.fna	chromosome			CM189234.1 Klebsiella pneumoniae isolate C2155 chromosome, complete sequence, whole genome shotgun sequence	5489365	0.5742604108125439	3053227b27df549e34b9dad964d4fe9a	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	250855	253221						
GCA_060056645.1_ASM6005664v1_genomic.fna	chromosome			CM189234.1 Klebsiella pneumoniae isolate C2155 chromosome, complete sequence, whole genome shotgun sequence	5489365	0.5742604108125439	3053227b27df549e34b9dad964d4fe9a	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	293469	295020						
GCA_060056645.1_ASM6005664v1_genomic.fna	chromosome			CM189234.1 Klebsiella pneumoniae isolate C2155 chromosome, complete sequence, whole genome shotgun sequence	5489365	0.5742604108125439	3053227b27df549e34b9dad964d4fe9a	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	295900	298263						
GCA_060056645.1_ASM6005664v1_genomic.fna	chromosome			CM189234.1 Klebsiella pneumoniae isolate C2155 chromosome, complete sequence, whole genome shotgun sequence	5489365	0.5742604108125439	3053227b27df549e34b9dad964d4fe9a	00610	AP006725	ISKpn1	IS3	1445	1	1445	427788	429232						
GCA_060056645.1_ASM6005664v1_genomic.fna	chromosome			CM189234.1 Klebsiella pneumoniae isolate C2155 chromosome, complete sequence, whole genome shotgun sequence	5489365	0.5742604108125439	3053227b27df549e34b9dad964d4fe9a	00918	LT898486	ISKpn26	IS5	1197	1	1196	621248	622443						
GCA_060056645.1_ASM6005664v1_genomic.fna	chromosome			CM189234.1 Klebsiella pneumoniae isolate C2155 chromosome, complete sequence, whole genome shotgun sequence	5489365	0.5742604108125439	3053227b27df549e34b9dad964d4fe9a	00954	MF344567	IS903	IS5	1057	4	1057	623525	624577						
GCA_060056645.1_ASM6005664v1_genomic.fna	chromosome			CM189234.1 Klebsiella pneumoniae isolate C2155 chromosome, complete sequence, whole genome shotgun sequence	5489365	0.5742604108125439	3053227b27df549e34b9dad964d4fe9a	00634	CP024842	IS1400	IS3	1207	1	1193	632651	633843						
GCA_060056645.1_ASM6005664v1_genomic.fna	chromosome			CM189234.1 Klebsiella pneumoniae isolate C2155 chromosome, complete sequence, whole genome shotgun sequence	5489365	0.5742604108125439	3053227b27df549e34b9dad964d4fe9a	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	665768	667319						
GCA_060056645.1_ASM6005664v1_genomic.fna	chromosome			CM189234.1 Klebsiella pneumoniae isolate C2155 chromosome, complete sequence, whole genome shotgun sequence	5489365	0.5742604108125439	3053227b27df549e34b9dad964d4fe9a	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	668200	670567						
GCA_060056645.1_ASM6005664v1_genomic.fna	chromosome			CM189234.1 Klebsiella pneumoniae isolate C2155 chromosome, complete sequence, whole genome shotgun sequence	5489365	0.5742604108125439	3053227b27df549e34b9dad964d4fe9a	00918	LT898486	ISKpn26	IS5	1197	1	1196	999645	1000840						
GCA_060056645.1_ASM6005664v1_genomic.fna	chromosome			CM189234.1 Klebsiella pneumoniae isolate C2155 chromosome, complete sequence, whole genome shotgun sequence	5489365	0.5742604108125439	3053227b27df549e34b9dad964d4fe9a	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	1039310	1040858						
GCA_060056645.1_ASM6005664v1_genomic.fna	chromosome			CM189234.1 Klebsiella pneumoniae isolate C2155 chromosome, complete sequence, whole genome shotgun sequence	5489365	0.5742604108125439	3053227b27df549e34b9dad964d4fe9a	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	1041822	1044188						
GCA_060056645.1_ASM6005664v1_genomic.fna	chromosome			CM189234.1 Klebsiella pneumoniae isolate C2155 chromosome, complete sequence, whole genome shotgun sequence	5489365	0.5742604108125439	3053227b27df549e34b9dad964d4fe9a	00954	MF344567	IS903	IS5	1057	4	1057	1124877	1125930						
