sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	205208	207575						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	208463	210014						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	993173	995540						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	996275	997826						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	1498866	1500417						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	1501302	1503669						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	1603472	1605023						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	1605989	1608357						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	1695265	1696816						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	1697779	1700146						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	1740392	1741943						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	1742823	1745190						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	00610	AP006725	ISKpn1	IS3	1445	1	1439	1886685	1888123						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	00634	CP024842	IS1400	IS3	1207	1	1197	2087856	2089051						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	00610	AP006725	ISKpn1	IS3	1445	1	1445	2107583	2109027						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	2129120	2130671						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	2131551	2133918						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	2512610	2514161						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	2515196	2517563						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	00610	AP006725	ISKpn1	IS3	1445	1	1445	3031659	3033103						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	00610	AP006725	ISKpn1	IS3	1445	1	1445	3204955	3206399						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	00610	AP006725	ISKpn1	IS3	1445	1	1445	3709345	3710789						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	00163	KJ125070	ISEcp1	IS1380	2656	1	2656	4846109	4848767						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	00610	AP006725	ISKpn1	IS3	1445	1	1445	4979537	4980981						
GCA_055721625.1_ASM5572162v1_genomic.fna	chromosome			CM146772.1 Klebsiella pneumoniae strain KK47 chromosome, complete sequence, whole genome shotgun sequence	5357707	0.5742495810241209	7fa53bbbde107f08c2b707fda7376059	00593	LT898485	ISEcl1	IS3	1336	1	1336	5319700	5321035						
GCA_055721625.1_ASM5572162v1_genomic.fna	plasmid	AA277	AI089	JBVQRW010000003.1 Klebsiella pneumoniae strain KK47 plasmid pKK47_2, whole genome shotgun sequence	161928	0.5172360555308532	4fc36000dc1df9a517fb2a35a6e4e1a0	00952	MG930932	IS102	IS5	1055	52	1055	7149	8152	1004	minus	95.0	91.833	0.0	1400
GCA_055721625.1_ASM5572162v1_genomic.fna	plasmid	AA277	AI089	JBVQRW010000003.1 Klebsiella pneumoniae strain KK47 plasmid pKK47_2, whole genome shotgun sequence	161928	0.5172360555308532	4fc36000dc1df9a517fb2a35a6e4e1a0	00593	LT898485	ISEcl1	IS3	1336	1	1336	70048	71383	1336	plus	100.0	98.503	0.0	2357
GCA_055721625.1_ASM5572162v1_genomic.fna	plasmid	AA277	AI089	JBVQRW010000003.1 Klebsiella pneumoniae strain KK47 plasmid pKK47_2, whole genome shotgun sequence	161928	0.5172360555308532	4fc36000dc1df9a517fb2a35a6e4e1a0	00954	MF344567	IS903	IS5	1057	1	1057	79636	80692	1057	minus	100.0	99.527	0.0	1925
