sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCA_055721585.1_ASM5572158v1_genomic.fna	chromosome			CM146770.1 Klebsiella pneumoniae strain KK53 chromosome, complete sequence, whole genome shotgun sequence	5385444	0.5743184777336836	9fde5a2a12535ad354b08424fe0bc569	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	772296	774663						
GCA_055721585.1_ASM5572158v1_genomic.fna	chromosome			CM146770.1 Klebsiella pneumoniae strain KK53 chromosome, complete sequence, whole genome shotgun sequence	5385444	0.5743184777336836	9fde5a2a12535ad354b08424fe0bc569	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	775543	777094						
GCA_055721585.1_ASM5572158v1_genomic.fna	chromosome			CM146770.1 Klebsiella pneumoniae strain KK53 chromosome, complete sequence, whole genome shotgun sequence	5385444	0.5743184777336836	9fde5a2a12535ad354b08424fe0bc569	00918	LT898486	ISKpn26	IS5	1197	1	1196	1144470	1145665						
GCA_055721585.1_ASM5572158v1_genomic.fna	chromosome			CM146770.1 Klebsiella pneumoniae strain KK53 chromosome, complete sequence, whole genome shotgun sequence	5385444	0.5743184777336836	9fde5a2a12535ad354b08424fe0bc569	00832	KY270853	ISKpn28	IS481	1105	1	1096	1297217	1298312						
GCA_055721585.1_ASM5572158v1_genomic.fna	chromosome			CM146770.1 Klebsiella pneumoniae strain KK53 chromosome, complete sequence, whole genome shotgun sequence	5385444	0.5743184777336836	9fde5a2a12535ad354b08424fe0bc569	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	1529893	1532260						
GCA_055721585.1_ASM5572158v1_genomic.fna	chromosome			CM146770.1 Klebsiella pneumoniae strain KK53 chromosome, complete sequence, whole genome shotgun sequence	5385444	0.5743184777336836	9fde5a2a12535ad354b08424fe0bc569	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	1532995	1534546						
GCA_055721585.1_ASM5572158v1_genomic.fna	chromosome			CM146770.1 Klebsiella pneumoniae strain KK53 chromosome, complete sequence, whole genome shotgun sequence	5385444	0.5743184777336836	9fde5a2a12535ad354b08424fe0bc569	01154	JN157804	ISEc23	IS66	2534	2	2533	1719424	1721955						
GCA_055721585.1_ASM5572158v1_genomic.fna	chromosome			CM146770.1 Klebsiella pneumoniae strain KK53 chromosome, complete sequence, whole genome shotgun sequence	5385444	0.5743184777336836	9fde5a2a12535ad354b08424fe0bc569	00832	KY270853	ISKpn28	IS481	1105	1	1096	1808460	1809555						
GCA_055721585.1_ASM5572158v1_genomic.fna	chromosome			CM146770.1 Klebsiella pneumoniae strain KK53 chromosome, complete sequence, whole genome shotgun sequence	5385444	0.5743184777336836	9fde5a2a12535ad354b08424fe0bc569	00547	LT898484	ISEhe4	IS3	15214	1	1613	2027470	2029083						
GCA_055721585.1_ASM5572158v1_genomic.fna	chromosome			CM146770.1 Klebsiella pneumoniae strain KK53 chromosome, complete sequence, whole genome shotgun sequence	5385444	0.5743184777336836	9fde5a2a12535ad354b08424fe0bc569	00918	LT898486	ISKpn26	IS5	1197	1	1196	2029082	2030277						
GCA_055721585.1_ASM5572158v1_genomic.fna	chromosome			CM146770.1 Klebsiella pneumoniae strain KK53 chromosome, complete sequence, whole genome shotgun sequence	5385444	0.5743184777336836	9fde5a2a12535ad354b08424fe0bc569	00547	LT898484	ISEhe4	IS3	15214	1608	3311	2030278	2031981						
GCA_055721585.1_ASM5572158v1_genomic.fna	chromosome			CM146770.1 Klebsiella pneumoniae strain KK53 chromosome, complete sequence, whole genome shotgun sequence	5385444	0.5743184777336836	9fde5a2a12535ad354b08424fe0bc569	00547	LT898484	ISEhe4	IS3	15214	5956	15214	2032548	2041806						
GCA_055721585.1_ASM5572158v1_genomic.fna	chromosome			CM146770.1 Klebsiella pneumoniae strain KK53 chromosome, complete sequence, whole genome shotgun sequence	5385444	0.5743184777336836	9fde5a2a12535ad354b08424fe0bc569	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	2072215	2073766						
GCA_055721585.1_ASM5572158v1_genomic.fna	chromosome			CM146770.1 Klebsiella pneumoniae strain KK53 chromosome, complete sequence, whole genome shotgun sequence	5385444	0.5743184777336836	9fde5a2a12535ad354b08424fe0bc569	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	2074644	2077010						
GCA_055721585.1_ASM5572158v1_genomic.fna	chromosome			CM146770.1 Klebsiella pneumoniae strain KK53 chromosome, complete sequence, whole genome shotgun sequence	5385444	0.5743184777336836	9fde5a2a12535ad354b08424fe0bc569	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	2171477	2173028						
GCA_055721585.1_ASM5572158v1_genomic.fna	chromosome			CM146770.1 Klebsiella pneumoniae strain KK53 chromosome, complete sequence, whole genome shotgun sequence	5385444	0.5743184777336836	9fde5a2a12535ad354b08424fe0bc569	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	2174000	2176366						
