sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	329	1880						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	2852	5219						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	92222	93773						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	94745	97112						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	137224	138775						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	139655	142022						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	00634	CP024842	IS1400	IS3	1207	1	1197	469449	470644						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	509275	510826						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	511706	514073						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	864386	865937						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	866980	869347						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	00918	LT898486	ISKpn26	IS5	1197	1	1197	2159849	2161045						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	00918	LT898486	ISKpn26	IS5	1197	1	1196	2393703	2394898						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	00918	LT898486	ISKpn26	IS5	1197	1	1196	2449337	2450532						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	00918	LT898486	ISKpn26	IS5	1197	1	1196	2880435	2881630						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	3918532	3920899						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	3921779	3923330						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	00918	LT898486	ISKpn26	IS5	1197	1	1196	4289198	4290393						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	00832	KY270853	ISKpn28	IS481	1105	1	1096	4441948	4443043						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	4674625	4676992						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	4677727	4679278						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	01154	JN157804	ISEc23	IS66	2534	2	2533	4864092	4866623						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	00832	KY270853	ISKpn28	IS481	1105	1	1096	4953129	4954224						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	00547	LT898484	ISEhe4	IS3	15214	1	1613	5171899	5173512						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	00918	LT898486	ISKpn26	IS5	1197	1	1196	5173511	5174706						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	00547	LT898484	ISEhe4	IS3	15214	1608	3311	5174707	5176410						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	00547	LT898484	ISEhe4	IS3	15214	5956	15214	5176977	5186235						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	5216644	5218195						
GCA_053309155.1_ASM5330915v1_genomic.fna	chromosome			CM129997.1 Klebsiella pneumoniae strain KP4 chromosome, complete sequence, whole genome shotgun sequence	5315558	0.5750540206691377	a71611c44060e8ba0adf68c809572054	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	5219075	5221442						
GCA_053309155.1_ASM5330915v1_genomic.fna	plasmid	AA405	AI436	JBRYHH010000001.1 Klebsiella pneumoniae strain KP4 plasmid pKP4_p1, whole genome shotgun sequence	304447	0.4693099291502298	740b166def12c43d8a28cc5cb99b69c1	00003	U12338	-	integron_1	16318	22	5000	26803	31797	4995	plus	31.0	99.58	0.0	9094
GCA_053309155.1_ASM5330915v1_genomic.fna	plasmid	AA405	AI436	JBRYHH010000001.1 Klebsiella pneumoniae strain KP4 plasmid pKP4_p1, whole genome shotgun sequence	304447	0.4693099291502298	740b166def12c43d8a28cc5cb99b69c1	00797	FJ410928	ISEc29	IS4	6736	462	2645	34863	37046	2184	plus	32.0	99.771	0.0	4006
GCA_053309155.1_ASM5330915v1_genomic.fna	plasmid	AA405	AI436	JBRYHH010000001.1 Klebsiella pneumoniae strain KP4 plasmid pKP4_p1, whole genome shotgun sequence	304447	0.4693099291502298	740b166def12c43d8a28cc5cb99b69c1	00797	FJ410928	ISEc29	IS4	6736	2894	6734	37045	40893	3849	plus	57.0	99.714	0.0	7040
GCA_053309155.1_ASM5330915v1_genomic.fna	plasmid	AA405	AI436	JBRYHH010000001.1 Klebsiella pneumoniae strain KP4 plasmid pKP4_p1, whole genome shotgun sequence	304447	0.4693099291502298	740b166def12c43d8a28cc5cb99b69c1	01386	KX710093	ISArsp6	Tn3	9319	10	1365	47749	49105	1357	minus	15.0	93.441	0.0	2012
GCA_053309155.1_ASM5330915v1_genomic.fna	plasmid	AA405	AI436	JBRYHH010000001.1 Klebsiella pneumoniae strain KP4 plasmid pKP4_p1, whole genome shotgun sequence	304447	0.4693099291502298	740b166def12c43d8a28cc5cb99b69c1	01386	KX710093	ISArsp6	Tn3	9319	3522	9318	51725	57506	5807	plus	62.0	96.453	0.0	9550
GCA_053309155.1_ASM5330915v1_genomic.fna	plasmid	AA405	AI436	JBRYHH010000001.1 Klebsiella pneumoniae strain KP4 plasmid pKP4_p1, whole genome shotgun sequence	304447	0.4693099291502298	740b166def12c43d8a28cc5cb99b69c1	01154	JN157804	ISEc23	IS66	2534	2	2534	73400	75932	2533	plus	99.0	100.0	0.0	4678
GCA_053309155.1_ASM5330915v1_genomic.fna	plasmid	AA405	AI436	JBRYHH010000001.1 Klebsiella pneumoniae strain KP4 plasmid pKP4_p1, whole genome shotgun sequence	304447	0.4693099291502298	740b166def12c43d8a28cc5cb99b69c1	00626	KU997026	ISEc27	IS3	1329	1	1329	137143	138472	1331	minus	100.0	93.464	0.0	1973
GCA_053309155.1_ASM5330915v1_genomic.fna	plasmid	AA405	AI436	JBRYHH010000001.1 Klebsiella pneumoniae strain KP4 plasmid pKP4_p1, whole genome shotgun sequence	304447	0.4693099291502298	740b166def12c43d8a28cc5cb99b69c1	00832	KY270853	ISKpn28	IS481	1105	1	1096	178004	179099	1096	plus	99.0	99.909	0.0	2019
GCA_053309155.1_ASM5330915v1_genomic.fna	plasmid	AA405	AI436	JBRYHH010000001.1 Klebsiella pneumoniae strain KP4 plasmid pKP4_p1, whole genome shotgun sequence	304447	0.4693099291502298	740b166def12c43d8a28cc5cb99b69c1	01386	KX710093	ISArsp6	Tn3	9319	15	1352	191747	193085	1339	plus	14.0	92.98	0.0	1951
GCA_053309155.1_ASM5330915v1_genomic.fna	plasmid	AA405	AI436	JBRYHH010000001.1 Klebsiella pneumoniae strain KP4 plasmid pKP4_p1, whole genome shotgun sequence	304447	0.4693099291502298	740b166def12c43d8a28cc5cb99b69c1	00003	U12338	-	integron_1	16318	3670	5000	205066	206396	1331	plus	8.0	99.775	0.0	2442
GCA_053309155.1_ASM5330915v1_genomic.fna	plasmid	AA405	AI436	JBRYHH010000001.1 Klebsiella pneumoniae strain KP4 plasmid pKP4_p1, whole genome shotgun sequence	304447	0.4693099291502298	740b166def12c43d8a28cc5cb99b69c1	00003	U12338	-	integron_1	16318	10524	11526	207356	208358	1003	plus	6.0	100.0	0.0	1853
GCA_053309155.1_ASM5330915v1_genomic.fna	plasmid	AA405	AI436	JBRYHH010000001.1 Klebsiella pneumoniae strain KP4 plasmid pKP4_p1, whole genome shotgun sequence	304447	0.4693099291502298	740b166def12c43d8a28cc5cb99b69c1	00543	JX424614	ISKpn34	IS3	1221	1	1221	286077	287297	1221	minus	100.0	99.017	0.0	2189
