sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	00918	LT898486	ISKpn26	IS5	1197	1	1196	12580	13775						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	00918	LT898486	ISKpn26	IS5	1197	1	1196	127630	128825						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	00832	KY270853	ISKpn28	IS481	1105	1	1096	200048	201143						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	00610	AP006725	ISKpn1	IS3	1445	1	1445	222588	224032						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	455844	457395						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	458130	460497						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	00918	LT898486	ISKpn26	IS5	1197	1	1196	780333	781528						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	00918	LT898486	ISKpn26	IS5	1197	1	1196	845365	846560						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	00918	LT898486	ISKpn26	IS5	1197	1	1196	1211497	1212692						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	1276650	1278201						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	1279081	1281448						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	00918	LT898486	ISKpn26	IS5	1197	1	1196	1407192	1408387						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	00954	MF344567	IS903	IS5	1057	4	1057	1523277	1524330						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	00610	AP006725	ISKpn1	IS3	1445	1	1445	1679857	1681301						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	00610	AP006725	ISKpn1	IS3	1445	1	1445	1706799	1708243						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	00918	LT898486	ISKpn26	IS5	1197	1	1196	2303894	2305089						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	00918	LT898486	ISKpn26	IS5	1197	1	1196	2321804	2322999						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	00918	LT898486	ISKpn26	IS5	1197	1	1196	3012868	3014063						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	00832	KY270853	ISKpn28	IS481	1105	1	1096	3103871	3104966						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	00610	AP006725	ISKpn1	IS3	1445	1	1445	3213737	3215181						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	00954	MF344567	IS903	IS5	1057	1	1057	3334756	3335812						
GCA_055485515.1_ASM5548551v1_genomic.fna	chromosome			CM145174.1 Klebsiella pneumoniae strain 16-116 chromosome, complete sequence, whole genome shotgun sequence	5503945	0.5732675381022158	6cf91b39a9673e0f0df4627e9df6056f	00832	KY270853	ISKpn28	IS481	1105	1	1096	3695304	3696399						
