sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	00163	KJ125070	ISEcp1	IS1380	2656	1	2656	8408	11066						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	01171	AP010953	ISCro1	IS66	2699	1	2699	23715	26413						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	583010	585377						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	586257	587808						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	00543	JX424614	ISKpn34	IS3	1221	1	1221	765608	766828						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	01077	NC_004851	IS630	IS630	1160	34	1159	790254	791379						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	00832	KY270853	ISKpn28	IS481	1105	1	1096	1119179	1120274						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	01077	NC_004851	IS630	IS630	1160	1	1159	1230989	1232147						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	00163	KJ125070	ISEcp1	IS1380	2656	1	2656	1363869	1366527						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	1430331	1432698						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	1433433	1434984						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	00832	KY270853	ISKpn28	IS481	1105	1	1096	1688330	1689425						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	1938813	1940364						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	1941244	1943611						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	2038053	2039604						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	2040576	2042943						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	2129946	2131497						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	2132469	2134836						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	2174946	2176497						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	2177377	2179744						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	00634	CP024842	IS1400	IS3	1207	1	1197	2507516	2508713						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	2547346	2548897						
GCA_054952445.1_ASM5495244v1_genomic.fna	chromosome			CM143109.1 Klebsiella pneumoniae strain SDS/K-20 chromosome, complete sequence, whole genome shotgun sequence	5234824	0.5727346325301481	8dcd6374b41a4177c11609fa461f44f0	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	2549777	2552144						
